transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count
TXN102712,CUST2077,5839.85,CARD,SUCCESS,,2026-07-30 13:35:48.314360,1
TXN102713,CUST1317,34433.74,CARD,SUCCESS,,2026-08-27 00:06:48.314360,1
TXN102714,CUST9104,17548.97,NETBANKING,SUCCESS,,2026-08-08 13:56:48.314360,2
TXN102715,CUST3794,24133.08,CARD,SUCCESS,,2026-08-10 11:53:48.314360,3
TXN102716,CUST5633,38234.01,NETBANKING,SUCCESS,,2026-07-29 21:25:48.314360,0
TXN102717,CUST3111,31174.56,UPI,SUCCESS,,2026-08-07 11:27:48.314360,3
TXN102718,CUST8543,27885.53,UPI,SUCCESS,,2026-08-04 16:43:48.314360,3
TXN102719,CUST1000,28435.97,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-04 12:05:48.314360,0
TXN102720,CUST4268,46738.78,UPI,SUCCESS,,2026-08-28 09:08:48.314360,2
TXN102721,CUST2197,17474.75,UPI,SUCCESS,,2026-07-31 16:08:48.314360,3
TXN102722,CUST8430,7284.39,CARD,SUCCESS,,2026-08-03 07:33:48.314360,0
TXN102723,CUST3475,10810.86,WALLET,SUCCESS,,2026-08-11 11:01:48.314360,1
TXN102724,CUST5772,14315.08,WALLET,SUCCESS,,2026-08-09 11:48:48.314360,3
TXN102725,CUST9700,7000.3,UPI,SUCCESS,,2026-08-20 09:02:48.314360,2
TXN102726,CUST1556,32902.83,NETBANKING,SUCCESS,,2026-08-11 07:31:48.314360,0
TXN102727,CUST8076,37590.41,UPI,SUCCESS,,2026-08-09 10:13:48.314360,1
TXN102728,CUST6259,34950.09,CARD,SUCCESS,,2026-08-01 18:55:48.314360,1
TXN102729,CUST9014,13459.55,WALLET,SUCCESS,,2026-08-17 09:38:48.314360,2
TXN102730,CUST6782,12701.86,UPI,SUCCESS,,2026-08-17 11:27:48.314360,3
TXN102731,CUST2685,44081.46,UPI,SUCCESS,,2026-07-31 12:34:48.314360,2
TXN102732,CUST2126,25563.53,NETBANKING,SUCCESS,,2026-08-05 01:14:48.314360,3
TXN102733,CUST8298,364.12,CARD,SUCCESS,,2026-08-11 07:46:48.314360,2
TXN102734,CUST6953,37167.52,UPI,SUCCESS,,2026-08-19 18:41:48.314360,3
TXN102735,CUST3615,17819.92,CARD,FAILED,BANK_DECLINE,2026-08-20 00:12:48.314360,1
TXN102736,CUST2043,32267.91,WALLET,SUCCESS,,2026-08-27 07:19:48.314360,2
TXN102737,CUST4751,44373.01,CARD,SUCCESS,,2026-08-12 17:43:48.314360,2
TXN102738,CUST1103,28661.8,WALLET,SUCCESS,,2026-08-18 02:43:48.314360,2
TXN102739,CUST7266,29976.72,NETBANKING,SUCCESS,,2026-08-11 01:36:48.314360,0
TXN102740,CUST9297,22204.3,UPI,SUCCESS,,2026-08-08 12:28:48.314360,2
TXN102741,CUST1950,5989.13,UPI,SUCCESS,,2026-08-22 20:54:48.314360,1
TXN102742,CUST7104,19310.22,UPI,FAILED,INSUFFICIENT_FUNDS,2026-07-31 13:04:48.314360,2
TXN102743,CUST6675,36968.3,CARD,SUCCESS,,2026-08-20 00:03:48.314360,2
TXN102744,CUST4474,19873.95,NETBANKING,SUCCESS,,2026-08-11 02:14:48.314360,2
TXN102745,CUST5911,24532.77,UPI,FAILED,NETWORK_ERROR,2026-08-10 10:09:48.314360,2
TXN102746,CUST7671,28685.74,WALLET,SUCCESS,,2026-08-16 07:17:48.314360,0
TXN102747,CUST2734,30363.85,CARD,SUCCESS,,2026-07-31 18:29:48.314360,2
TXN102748,CUST7298,10224.01,NETBANKING,SUCCESS,,2026-08-06 09:27:48.314360,3
TXN102749,CUST7726,22346.29,UPI,FAILED,NETWORK_ERROR,2026-08-25 17:36:48.314360,2
TXN102750,CUST1833,42510.21,UPI,FAILED,LIMIT_EXCEEDED,2026-08-16 19:54:48.314360,1
TXN102751,CUST1524,24989.4,CARD,SUCCESS,,2026-08-28 02:17:48.314360,1
TXN102752,CUST7746,36963.98,NETBANKING,SUCCESS,,2026-08-27 14:48:48.314360,0
TXN102753,CUST5937,31203.67,WALLET,SUCCESS,,2026-08-10 08:58:48.314360,0
TXN102754,CUST7047,36839.8,CARD,SUCCESS,,2026-08-27 17:16:48.314360,1
TXN102755,CUST2944,7525.43,UPI,SUCCESS,,2026-08-16 05:33:48.314360,0
TXN102756,CUST6899,29831.21,UPI,SUCCESS,,2026-08-20 16:39:48.314360,0
TXN102757,CUST3996,8633.86,WALLET,SUCCESS,,2026-08-09 10:51:48.314360,2
TXN102758,CUST6752,30477.17,UPI,SUCCESS,,2026-08-02 01:21:48.314360,2
TXN102759,CUST3304,46843.52,WALLET,SUCCESS,,2026-08-07 00:17:48.314360,2
TXN102760,CUST2849,14831.47,CARD,SUCCESS,,2026-08-21 06:24:48.314360,0
TXN102761,CUST6410,17077.93,CARD,SUCCESS,,2026-08-05 01:53:48.314360,3
TXN102762,CUST7742,38414.23,NETBANKING,SUCCESS,,2026-08-23 16:03:48.314360,3
TXN102763,CUST7242,18365.74,CARD,SUCCESS,,2026-08-12 23:50:48.314360,3
TXN102764,CUST3219,11311.29,WALLET,SUCCESS,,2026-08-12 11:47:48.314360,2
TXN102765,CUST6235,12561.7,NETBANKING,SUCCESS,,2026-08-02 02:11:48.314360,0
TXN102766,CUST8394,5188.06,UPI,SUCCESS,,2026-08-06 13:10:48.314360,1
TXN102767,CUST6432,15091.34,NETBANKING,FAILED,NETWORK_ERROR,2026-08-02 12:08:48.314360,2
TXN102768,CUST1557,45340.03,WALLET,FAILED,LIMIT_EXCEEDED,2026-07-31 07:12:48.314360,1
TXN102769,CUST2797,10331.96,WALLET,SUCCESS,,2026-08-17 02:23:48.314360,3
TXN102770,CUST8837,40633.12,NETBANKING,SUCCESS,,2026-08-18 12:38:48.314360,1
TXN102771,CUST8858,33224.77,CARD,SUCCESS,,2026-08-24 08:47:48.314360,3
TXN102772,CUST4367,24770.16,WALLET,SUCCESS,,2026-08-07 19:10:48.314360,1
TXN102773,CUST7443,9551.1,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-02 19:34:48.314360,0
TXN102774,CUST7529,41340.46,WALLET,SUCCESS,,2026-08-14 09:37:48.314360,0
TXN102775,CUST2172,36733.63,UPI,FAILED,TIMEOUT,2026-08-14 07:26:48.314360,0
TXN102776,CUST4835,21264.77,CARD,SUCCESS,,2026-08-21 04:44:48.314360,0
TXN102777,CUST1011,40315.94,UPI,SUCCESS,,2026-08-28 04:55:48.314360,1
TXN102778,CUST1913,38347.67,CARD,SUCCESS,,2026-08-07 05:33:48.314360,1
TXN102779,CUST8516,24166.28,NETBANKING,SUCCESS,,2026-07-31 00:15:48.314360,0
TXN102780,CUST2450,23754.64,CARD,SUCCESS,,2026-08-15 17:56:48.314360,2
TXN102781,CUST2646,48156.14,NETBANKING,FAILED,TIMEOUT,2026-08-25 01:47:48.314360,2
TXN102782,CUST1720,11570.97,UPI,SUCCESS,,2026-08-06 07:03:48.314360,0
TXN102783,CUST8354,4219.8,WALLET,SUCCESS,,2026-08-09 21:54:48.314360,0
TXN102784,CUST8962,37921.95,CARD,FAILED,BANK_DECLINE,2026-08-20 22:32:48.314360,1
TXN102785,CUST2003,10798.62,NETBANKING,SUCCESS,,2026-08-03 08:16:48.314360,2
TXN102786,CUST9331,45675.23,WALLET,SUCCESS,,2026-08-22 16:00:48.314360,0
TXN102787,CUST8429,33764.37,WALLET,SUCCESS,,2026-08-25 18:10:48.314360,1
TXN102788,CUST3021,49100.14,CARD,SUCCESS,,2026-08-09 08:35:48.314360,1
TXN102789,CUST1581,5888.76,CARD,SUCCESS,,2026-08-19 23:17:48.314360,3
TXN102790,CUST4187,1031.64,WALLET,SUCCESS,,2026-08-11 16:49:48.314360,3
TXN102791,CUST5266,34672.64,UPI,SUCCESS,,2026-08-16 10:47:48.314360,2
TXN102792,CUST1310,423.06,CARD,SUCCESS,,2026-08-21 18:40:48.314360,1
TXN102793,CUST9635,24678.32,NETBANKING,SUCCESS,,2026-08-03 08:59:48.314360,3
TXN102794,CUST6837,17615.39,WALLET,SUCCESS,,2026-08-22 22:35:48.314360,1
TXN102795,CUST3621,14941.93,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-02 04:58:48.314360,2
TXN102796,CUST7035,227.08,NETBANKING,FAILED,TIMEOUT,2026-08-18 04:11:48.314360,0
TXN102797,CUST2201,3875.1,WALLET,SUCCESS,,2026-07-30 10:05:48.314360,3
TXN102798,CUST5047,20232.4,CARD,SUCCESS,,2026-08-21 03:55:48.314360,3
TXN102799,CUST5714,22528.76,WALLET,SUCCESS,,2026-08-22 23:23:48.314360,1
TXN102800,CUST2369,31472.64,WALLET,SUCCESS,,2026-08-27 02:46:48.314360,1
TXN102801,CUST5468,37089.27,CARD,SUCCESS,,2026-08-22 23:59:48.314360,1
TXN102802,CUST7567,46203.26,UPI,SUCCESS,,2026-08-07 12:11:48.314360,0
TXN102803,CUST1371,38382.81,UPI,SUCCESS,,2026-08-20 04:51:48.314360,0
TXN102804,CUST4001,475.65,WALLET,FAILED,TIMEOUT,2026-08-25 15:52:48.314360,0
TXN102805,CUST5080,4101.9,CARD,SUCCESS,,2026-08-24 01:51:48.314360,2
TXN102806,CUST1244,19918.7,WALLET,SUCCESS,,2026-08-27 22:19:48.314360,2
TXN102807,CUST2647,1515.22,WALLET,SUCCESS,,2026-08-27 14:48:48.314360,2
TXN102808,CUST1901,19138.36,CARD,SUCCESS,,2026-08-27 11:44:48.314360,2
TXN102809,CUST9064,18244.16,UPI,SUCCESS,,2026-08-23 11:35:48.314360,1
TXN102810,CUST4046,33564.01,NETBANKING,SUCCESS,,2026-08-24 17:38:48.314360,0
TXN102811,CUST7848,21155.35,NETBANKING,SUCCESS,,2026-08-26 08:54:48.314360,3
TXN102812,CUST6305,22075.27,NETBANKING,FAILED,NETWORK_ERROR,2026-07-31 17:13:48.314360,0
TXN102813,CUST6467,7891.79,CARD,SUCCESS,,2026-07-30 18:00:48.314360,1
TXN102814,CUST8453,9125.89,WALLET,SUCCESS,,2026-08-08 20:11:48.314360,1
TXN102815,CUST8757,5449.78,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-22 19:08:48.314360,2
TXN102816,CUST4079,447.79,UPI,SUCCESS,,2026-08-26 05:48:48.314360,3
TXN102817,CUST6656,36739.43,CARD,SUCCESS,,2026-07-30 09:58:48.314360,2
TXN102818,CUST1570,48446.05,NETBANKING,SUCCESS,,2026-08-19 13:35:48.314360,0
TXN102819,CUST5681,24439.22,CARD,SUCCESS,,2026-07-31 07:53:48.314360,1
TXN102820,CUST3169,49768.08,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-17 22:47:48.314360,2
TXN102821,CUST9386,5175.3,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-01 20:58:48.314360,0
TXN102822,CUST6953,35482.98,UPI,SUCCESS,,2026-08-09 02:16:48.314360,1
TXN102823,CUST3359,16791.11,NETBANKING,SUCCESS,,2026-08-27 02:00:48.314360,0
TXN102824,CUST5992,46887.23,CARD,SUCCESS,,2026-08-02 08:27:48.314360,1
TXN102825,CUST2812,44614.35,UPI,SUCCESS,,2026-08-26 15:17:48.314360,3
TXN102826,CUST1444,39940.3,UPI,SUCCESS,,2026-08-07 14:52:48.314360,3
TXN102827,CUST4457,40910.99,CARD,SUCCESS,,2026-08-04 01:40:48.314360,3
TXN102828,CUST2843,38156.87,WALLET,SUCCESS,,2026-08-18 05:16:48.314360,1
TXN102829,CUST3254,17302.64,UPI,SUCCESS,,2026-08-13 22:19:48.314360,3
TXN102830,CUST5536,30583.0,WALLET,SUCCESS,,2026-08-17 07:30:48.314360,1
TXN102831,CUST4658,7773.61,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-22 17:33:48.314360,1
TXN102832,CUST2002,31251.85,WALLET,SUCCESS,,2026-08-24 18:09:48.314360,2
TXN102833,CUST1106,35407.5,UPI,SUCCESS,,2026-07-30 18:03:48.314360,2
TXN102834,CUST8033,39323.41,CARD,SUCCESS,,2026-08-18 21:37:48.314360,2
TXN102835,CUST8365,42309.49,NETBANKING,SUCCESS,,2026-07-30 02:49:48.314360,1
TXN102836,CUST3213,32350.93,CARD,FAILED,TIMEOUT,2026-08-08 21:26:48.314360,0
TXN102837,CUST2352,20284.66,WALLET,SUCCESS,,2026-08-12 23:28:48.314360,3
TXN102838,CUST3776,8932.79,UPI,SUCCESS,,2026-08-25 22:12:48.314360,0
TXN102839,CUST4466,27040.73,UPI,SUCCESS,,2026-08-17 20:28:48.314360,2
TXN102840,CUST2058,27474.04,CARD,SUCCESS,,2026-08-15 23:10:48.314360,3
TXN102841,CUST5714,5221.99,WALLET,SUCCESS,,2026-08-06 10:52:48.314360,3
TXN102842,CUST2122,48888.19,CARD,SUCCESS,,2026-08-03 18:23:48.314360,2
TXN102843,CUST2658,30369.98,NETBANKING,SUCCESS,,2026-08-14 15:14:48.314360,2
TXN102844,CUST5592,24900.22,UPI,SUCCESS,,2026-08-25 18:16:48.314360,0
TXN102845,CUST4259,17381.41,WALLET,FAILED,BANK_DECLINE,2026-08-14 17:32:48.314360,1
TXN102846,CUST5601,16738.9,WALLET,SUCCESS,,2026-08-02 03:07:48.314360,1
TXN102847,CUST4597,2634.29,CARD,SUCCESS,,2026-08-05 13:36:48.314360,1
TXN102848,CUST6781,18990.94,CARD,FAILED,TIMEOUT,2026-08-13 05:46:48.314360,1
TXN102849,CUST6857,1814.51,CARD,SUCCESS,,2026-08-20 20:04:48.314360,0
TXN102850,CUST1511,41075.83,UPI,SUCCESS,,2026-08-01 09:42:48.314360,3
TXN102851,CUST3005,24319.49,NETBANKING,FAILED,BANK_DECLINE,2026-08-15 14:28:48.314360,3
TXN102852,CUST8609,38962.6,NETBANKING,SUCCESS,,2026-08-26 09:57:48.314360,2
TXN102853,CUST7042,27636.41,WALLET,FAILED,BANK_DECLINE,2026-08-23 12:50:48.314360,3
TXN102854,CUST7534,35270.29,UPI,SUCCESS,,2026-08-24 16:07:48.314360,0
TXN102855,CUST1204,1051.5,CARD,SUCCESS,,2026-08-22 08:53:48.314360,2
TXN102856,CUST2122,10420.74,UPI,SUCCESS,,2026-07-30 07:54:48.314360,2
TXN102857,CUST1176,38086.86,CARD,SUCCESS,,2026-08-02 12:26:48.314360,1
TXN102858,CUST7971,21295.33,NETBANKING,SUCCESS,,2026-08-15 09:14:48.314360,0
TXN102859,CUST9033,12747.67,WALLET,SUCCESS,,2026-08-20 10:37:48.314360,0
TXN102860,CUST1545,37487.32,NETBANKING,SUCCESS,,2026-08-11 22:08:48.314360,0
TXN102861,CUST3407,46544.71,CARD,SUCCESS,,2026-08-18 13:31:48.314360,3
TXN102862,CUST1375,37472.69,NETBANKING,FAILED,BANK_DECLINE,2026-08-13 13:54:48.314360,0
TXN102863,CUST5049,19501.12,CARD,SUCCESS,,2026-08-19 20:35:48.314360,0
TXN102864,CUST5041,42962.71,WALLET,SUCCESS,,2026-08-02 06:30:48.314360,0
TXN102865,CUST2454,327.27,WALLET,SUCCESS,,2026-08-28 20:25:48.314360,2
TXN102866,CUST8466,10015.88,CARD,SUCCESS,,2026-08-13 01:35:48.314360,2
TXN102867,CUST5812,31166.92,UPI,SUCCESS,,2026-08-03 16:14:48.314360,3
TXN102868,CUST1138,48918.45,NETBANKING,SUCCESS,,2026-08-20 12:41:48.314360,0
TXN102869,CUST3958,7089.86,NETBANKING,SUCCESS,,2026-08-19 01:17:48.314360,0
TXN102870,CUST4750,46835.09,UPI,SUCCESS,,2026-08-09 18:11:48.314360,3
TXN102871,CUST6203,1288.08,CARD,SUCCESS,,2026-08-12 05:56:48.314360,1
TXN102872,CUST9640,20882.02,NETBANKING,FAILED,BANK_DECLINE,2026-08-05 01:24:48.314360,3
TXN102873,CUST4563,24400.8,CARD,SUCCESS,,2026-08-18 16:14:48.314360,0
TXN102874,CUST4325,38745.44,UPI,SUCCESS,,2026-08-04 18:14:48.314360,3
TXN102875,CUST8812,45305.1,WALLET,FAILED,BANK_DECLINE,2026-08-24 15:12:48.314360,1
TXN102876,CUST8696,12568.21,WALLET,SUCCESS,,2026-08-23 01:31:48.314360,3
TXN102877,CUST2397,21172.56,WALLET,SUCCESS,,2026-08-27 18:39:48.314360,2
TXN102878,CUST5802,2459.89,NETBANKING,SUCCESS,,2026-08-25 23:45:48.314360,0
TXN102879,CUST8680,40232.65,UPI,SUCCESS,,2026-07-31 00:38:48.314360,2
TXN102880,CUST9509,40510.96,WALLET,SUCCESS,,2026-08-18 16:38:48.314360,2
TXN102881,CUST8131,46259.18,NETBANKING,SUCCESS,,2026-08-01 06:53:48.314360,2
TXN102882,CUST8779,39425.79,NETBANKING,SUCCESS,,2026-08-17 08:53:48.314360,1
TXN102883,CUST7755,20716.48,NETBANKING,FAILED,NETWORK_ERROR,2026-08-17 05:06:48.314360,0
TXN102884,CUST8441,39603.05,CARD,SUCCESS,,2026-08-23 17:34:48.314360,2
TXN102885,CUST3872,13703.24,CARD,SUCCESS,,2026-08-19 04:12:48.314360,1
TXN102886,CUST1321,29540.5,WALLET,FAILED,TIMEOUT,2026-08-22 10:59:48.314360,0
TXN102887,CUST3257,14261.25,CARD,SUCCESS,,2026-08-16 07:25:48.314360,0
TXN102888,CUST5739,37549.64,UPI,SUCCESS,,2026-08-10 22:24:48.314360,2
TXN102889,CUST6444,15662.78,NETBANKING,SUCCESS,,2026-08-07 10:49:48.314360,0
TXN102890,CUST1907,1187.91,WALLET,SUCCESS,,2026-08-18 23:35:48.314360,2
TXN102891,CUST8336,4562.38,NETBANKING,SUCCESS,,2026-08-17 03:52:48.314360,2
TXN102892,CUST9866,9881.19,UPI,SUCCESS,,2026-08-13 18:56:48.314360,2
TXN102893,CUST5236,4074.62,WALLET,SUCCESS,,2026-08-16 18:50:48.314360,0
TXN102894,CUST4937,3996.71,UPI,SUCCESS,,2026-08-12 19:41:48.314360,1
TXN102895,CUST4965,33802.24,NETBANKING,SUCCESS,,2026-08-03 23:16:48.314360,1
TXN102896,CUST9073,24163.01,CARD,SUCCESS,,2026-08-10 06:36:48.314360,0
TXN102897,CUST3858,38535.66,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-11 05:12:48.314360,1
TXN102898,CUST4221,28118.69,WALLET,SUCCESS,,2026-08-28 04:17:48.314360,1
TXN102899,CUST2007,2910.25,UPI,SUCCESS,,2026-08-06 05:36:48.314360,1
TXN102900,CUST2578,48153.84,NETBANKING,SUCCESS,,2026-08-13 04:31:48.314360,3
TXN102901,CUST6608,17002.79,NETBANKING,FAILED,NETWORK_ERROR,2026-08-13 20:12:48.314360,3
TXN102902,CUST8793,136.57,NETBANKING,FAILED,TIMEOUT,2026-08-27 03:49:48.314360,2
TXN102903,CUST1935,28966.47,WALLET,SUCCESS,,2026-08-20 05:43:48.314360,0
TXN102904,CUST5361,40205.48,WALLET,SUCCESS,,2026-08-20 07:26:48.314360,1
TXN102905,CUST6693,14890.98,UPI,SUCCESS,,2026-08-26 12:22:48.314360,2
TXN102906,CUST7133,25472.8,UPI,SUCCESS,,2026-08-04 09:56:48.314360,0
TXN102907,CUST4642,21680.05,CARD,SUCCESS,,2026-08-18 15:41:48.314360,2
TXN102908,CUST6901,13394.59,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-02 16:56:48.314360,2
TXN102909,CUST4364,40151.64,NETBANKING,SUCCESS,,2026-08-25 16:31:48.314360,2
TXN102910,CUST3309,48796.12,WALLET,SUCCESS,,2026-08-03 09:53:48.314360,0
TXN102911,CUST9343,43204.13,UPI,SUCCESS,,2026-08-27 05:59:48.314360,3
TXN102912,CUST9974,20678.08,WALLET,SUCCESS,,2026-08-10 12:09:48.314360,3
TXN102913,CUST1969,39177.53,CARD,SUCCESS,,2026-08-09 10:06:48.314360,0
TXN102914,CUST2555,3447.94,NETBANKING,SUCCESS,,2026-08-28 18:26:48.314360,3
TXN102915,CUST9941,47297.89,UPI,SUCCESS,,2026-08-20 08:43:48.314360,3
TXN102916,CUST1800,2866.59,WALLET,SUCCESS,,2026-08-22 15:53:48.314360,3
TXN102917,CUST8497,49073.53,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-20 22:03:48.314360,3
TXN102918,CUST7270,27716.22,UPI,SUCCESS,,2026-08-28 15:38:48.314360,1
TXN102919,CUST9678,35167.09,WALLET,SUCCESS,,2026-08-10 09:11:48.314360,2
TXN102920,CUST6394,39055.88,WALLET,SUCCESS,,2026-08-23 19:22:48.314360,0
TXN102921,CUST3131,2229.76,UPI,SUCCESS,,2026-08-28 16:56:48.314360,3
TXN102922,CUST1792,28388.04,NETBANKING,SUCCESS,,2026-08-14 13:12:48.314360,2
TXN102923,CUST1068,9555.32,UPI,FAILED,NETWORK_ERROR,2026-08-02 01:32:48.314360,2
TXN102924,CUST6384,26779.71,CARD,SUCCESS,,2026-08-11 20:33:48.314360,3
TXN102925,CUST8529,8786.57,UPI,SUCCESS,,2026-08-11 05:01:48.314360,2
TXN102926,CUST5555,7877.98,UPI,SUCCESS,,2026-08-18 22:48:48.314360,2
TXN102927,CUST3396,13841.03,UPI,SUCCESS,,2026-08-06 06:23:48.314360,2
TXN102928,CUST9970,9619.58,UPI,SUCCESS,,2026-08-22 08:01:48.314360,0
TXN102929,CUST6895,9383.69,UPI,SUCCESS,,2026-08-20 12:15:48.314360,2
TXN102930,CUST3620,34242.36,UPI,FAILED,LIMIT_EXCEEDED,2026-08-03 18:58:48.314360,1
TXN102931,CUST3906,1977.97,NETBANKING,SUCCESS,,2026-07-31 07:03:48.314360,1
TXN102932,CUST3954,36148.98,NETBANKING,SUCCESS,,2026-08-09 10:01:48.314360,2
TXN102933,CUST7077,22111.94,UPI,SUCCESS,,2026-08-09 20:52:48.314360,0
TXN102934,CUST4004,33562.2,WALLET,SUCCESS,,2026-08-16 04:29:48.314360,2
TXN102935,CUST5891,6516.07,WALLET,SUCCESS,,2026-08-16 08:08:48.314360,3
TXN102936,CUST8577,27383.62,WALLET,SUCCESS,,2026-08-11 04:52:48.314360,2
TXN102937,CUST9487,15661.35,UPI,FAILED,BANK_DECLINE,2026-08-19 17:02:48.314360,1
TXN102938,CUST5576,45763.59,NETBANKING,SUCCESS,,2026-08-04 16:39:48.314360,2
TXN102939,CUST1850,41141.61,UPI,SUCCESS,,2026-08-12 22:32:48.314360,3
TXN102940,CUST8706,45603.5,UPI,SUCCESS,,2026-08-18 10:49:48.314360,0
TXN102941,CUST3308,46145.06,UPI,SUCCESS,,2026-08-19 04:55:48.314360,2
TXN102942,CUST1566,40323.75,CARD,SUCCESS,,2026-08-07 16:50:48.314360,3
TXN102943,CUST5726,7061.34,CARD,SUCCESS,,2026-08-17 01:02:48.314360,3
TXN102944,CUST4109,46494.53,UPI,FAILED,NETWORK_ERROR,2026-08-04 03:37:48.314360,0
TXN102945,CUST9197,24806.49,NETBANKING,SUCCESS,,2026-08-22 18:15:48.314360,1
TXN102946,CUST3196,16492.87,CARD,SUCCESS,,2026-08-15 10:31:48.314360,3
TXN102947,CUST3761,49006.07,UPI,SUCCESS,,2026-08-20 07:50:48.314360,0
TXN102948,CUST3790,15549.98,UPI,FAILED,TIMEOUT,2026-08-18 10:52:48.314360,2
TXN102949,CUST8451,43514.86,CARD,FAILED,INSUFFICIENT_FUNDS,2026-07-30 00:53:48.314360,2
TXN102950,CUST7062,1242.59,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-11 16:12:48.314360,2
TXN102951,CUST2977,18157.64,UPI,SUCCESS,,2026-08-08 11:02:48.314360,2
TXN102952,CUST7245,14976.68,NETBANKING,FAILED,TIMEOUT,2026-08-17 17:11:48.314360,2
TXN102953,CUST5391,45000.12,UPI,SUCCESS,,2026-08-02 11:53:48.314360,2
TXN102954,CUST4392,5989.89,UPI,SUCCESS,,2026-08-26 11:32:48.314360,1
TXN102955,CUST6506,48810.7,WALLET,SUCCESS,,2026-07-30 01:56:48.314360,2
TXN102956,CUST3733,27571.8,CARD,SUCCESS,,2026-08-03 10:21:48.314360,2
TXN102957,CUST8206,26805.67,NETBANKING,SUCCESS,,2026-08-22 13:31:48.314360,2
TXN102958,CUST1592,18344.11,NETBANKING,SUCCESS,,2026-08-16 03:27:48.314360,3
TXN102959,CUST6691,37640.6,NETBANKING,SUCCESS,,2026-08-02 19:48:48.314360,3
TXN102960,CUST6599,42294.42,UPI,FAILED,TIMEOUT,2026-08-15 09:23:48.314360,0
TXN102961,CUST4010,1452.47,UPI,SUCCESS,,2026-08-13 17:40:48.314360,2
TXN102962,CUST4334,39181.49,UPI,SUCCESS,,2026-08-06 03:05:48.314360,0
TXN102963,CUST3591,23325.03,UPI,FAILED,BANK_DECLINE,2026-08-18 16:26:48.314360,1
TXN102964,CUST6531,48114.23,NETBANKING,SUCCESS,,2026-08-21 15:48:48.314360,1
TXN102965,CUST6919,17054.09,CARD,SUCCESS,,2026-08-26 20:54:48.314360,3
TXN102966,CUST5576,43464.11,WALLET,SUCCESS,,2026-08-09 17:52:48.314360,0
TXN102967,CUST1778,37223.93,CARD,SUCCESS,,2026-08-26 19:42:48.314360,2
TXN102968,CUST4336,28206.35,UPI,SUCCESS,,2026-08-03 19:19:48.314360,3
TXN102969,CUST4146,27654.68,WALLET,SUCCESS,,2026-08-04 11:08:48.314360,1
TXN102970,CUST8544,13501.52,UPI,SUCCESS,,2026-08-21 11:40:48.314360,0
TXN102971,CUST3354,49937.28,WALLET,SUCCESS,,2026-08-02 16:18:48.314360,2
TXN102972,CUST4071,572.41,UPI,SUCCESS,,2026-08-28 12:09:48.314360,3
TXN102973,CUST7934,46714.21,WALLET,SUCCESS,,2026-08-05 21:53:48.314360,2
TXN102974,CUST2371,26124.79,NETBANKING,SUCCESS,,2026-08-24 16:50:48.314360,0
TXN102975,CUST2845,32400.43,NETBANKING,SUCCESS,,2026-08-14 07:40:48.314360,0
TXN102976,CUST3591,4634.1,WALLET,SUCCESS,,2026-08-21 10:41:48.314360,1
TXN102977,CUST5143,46920.48,CARD,SUCCESS,,2026-08-11 04:11:48.314360,3
TXN102978,CUST7019,10192.64,NETBANKING,SUCCESS,,2026-08-03 07:43:48.314360,3
TXN102979,CUST3341,21947.13,NETBANKING,SUCCESS,,2026-08-22 03:11:48.314360,2
TXN102980,CUST7835,30346.07,UPI,SUCCESS,,2026-07-29 22:07:48.314360,0
TXN102981,CUST9434,30985.88,CARD,SUCCESS,,2026-08-14 22:54:48.314360,3
TXN102982,CUST5135,4735.23,WALLET,SUCCESS,,2026-08-22 17:57:48.314360,0
TXN102983,CUST3948,24284.47,CARD,SUCCESS,,2026-08-09 00:21:48.314360,3
TXN102984,CUST9460,25741.64,WALLET,SUCCESS,,2026-08-04 11:37:48.314360,1
TXN102985,CUST2125,24336.38,UPI,SUCCESS,,2026-08-07 16:45:48.314360,1
TXN102986,CUST5147,49599.61,NETBANKING,SUCCESS,,2026-07-29 23:20:48.314360,0
TXN102987,CUST8245,32459.29,NETBANKING,SUCCESS,,2026-08-07 07:51:48.314360,1
TXN102988,CUST8349,29071.98,WALLET,SUCCESS,,2026-08-05 02:21:48.314360,2
TXN102989,CUST8725,17279.54,UPI,SUCCESS,,2026-08-01 22:45:48.314360,0
TXN102990,CUST2852,7045.65,WALLET,SUCCESS,,2026-08-23 22:02:48.314360,0
TXN102991,CUST3588,12817.1,CARD,SUCCESS,,2026-08-15 00:30:48.314360,0
TXN102992,CUST3091,15142.27,CARD,SUCCESS,,2026-08-01 16:04:48.314360,1
TXN102993,CUST9350,44586.1,UPI,SUCCESS,,2026-08-01 16:08:48.314360,2
TXN102994,CUST5850,24989.7,CARD,SUCCESS,,2026-08-03 15:04:48.314360,3
