transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN103912,CUST3365,42158.04,UPI,FAILED,LIMIT_EXCEEDED,2026-08-05 14:27:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103791,CUST1339,21862.8,UPI,FAILED,BANK_DECLINE,2026-08-20 01:37:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100476,CUST6100,5693.65,NETBANKING,FAILED,NETWORK_ERROR,2026-08-19 14:35:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100483,CUST6497,49064.36,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-23 15:59:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100494,CUST1404,21924.72,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-22 02:56:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100514,CUST9363,18223.68,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 16:59:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100670,CUST8237,40451.63,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-17 12:35:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102638,CUST6322,47072.9,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-11 12:21:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102667,CUST4421,10476.24,CARD,FAILED,LIMIT_EXCEEDED,2026-08-26 15:43:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102677,CUST2481,14611.3,UPI,FAILED,NETWORK_ERROR,2026-08-12 10:20:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102706,CUST4327,44348.29,NETBANKING,FAILED,BANK_DECLINE,2026-08-17 00:13:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102455,CUST8747,42818.45,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-14 06:20:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102485,CUST3431,16695.69,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-02 12:03:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102495,CUST6755,14328.85,CARD,FAILED,BANK_DECLINE,2026-08-10 18:12:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100553,CUST7925,6927.72,NETBANKING,FAILED,TIMEOUT,2026-08-09 08:51:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN100559,CUST7559,7815.65,CARD,FAILED,NETWORK_ERROR,2026-08-27 19:51:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103826,CUST7589,13454.14,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-25 17:53:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103827,CUST5261,21986.13,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-12 19:39:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103839,CUST1588,10728.96,UPI,FAILED,NETWORK_ERROR,2026-08-05 04:07:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101940,CUST2698,42388.92,CARD,FAILED,BANK_DECLINE,2026-08-18 23:07:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101988,CUST9526,46594.61,CARD,FAILED,LIMIT_EXCEEDED,2026-08-11 09:04:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102036,CUST1317,46319.45,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-07-30 05:59:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101749,CUST1082,32398.46,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-03 03:04:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102767,CUST6432,15091.34,NETBANKING,FAILED,NETWORK_ERROR,2026-08-02 12:08:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102445,CUST7567,6737.62,UPI,FAILED,NETWORK_ERROR,2026-08-22 23:25:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102266,CUST3747,19175.32,UPI,FAILED,TIMEOUT,2026-08-24 09:16:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN102163,CUST4844,10276.09,CARD,FAILED,BANK_DECLINE,2026-08-02 05:59:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101417,CUST2912,45360.48,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-07 08:48:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103659,CUST4015,21862.37,WALLET,FAILED,BANK_DECLINE,2026-08-01 18:49:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103513,CUST3290,37089.36,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-07-30 14:00:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103557,CUST1897,35274.14,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-04 18:34:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103591,CUST2730,20032.89,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 03:52:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103370,CUST2236,15879.02,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-09 13:21:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100768,CUST7742,34091.66,NETBANKING,FAILED,BANK_DECLINE,2026-07-31 18:48:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101499,CUST5722,33499.03,CARD,FAILED,LIMIT_EXCEEDED,2026-08-07 10:26:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101366,CUST7435,46049.34,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-19 01:42:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101377,CUST3515,28960.2,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-11 06:53:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101046,CUST7402,16034.5,CARD,FAILED,LIMIT_EXCEEDED,2026-08-28 20:44:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101086,CUST7758,49161.07,CARD,FAILED,LIMIT_EXCEEDED,2026-08-22 10:56:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101165,CUST5268,40232.59,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-08 11:53:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101180,CUST7498,23820.98,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-12 07:58:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101185,CUST4779,16696.55,NETBANKING,FAILED,BANK_DECLINE,2026-08-26 05:32:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102072,CUST6773,29971.65,NETBANKING,FAILED,BANK_DECLINE,2026-08-16 05:11:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100802,CUST8344,15924.39,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-08 14:57:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100811,CUST6901,27128.21,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-09 10:11:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100644,CUST7620,13915.41,CARD,FAILED,LIMIT_EXCEEDED,2026-08-09 17:01:48.314360,0,60,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100648,CUST7762,32188.85,CARD,FAILED,BANK_DECLINE,2026-08-25 18:14:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103217,CUST9641,25626.9,NETBANKING,FAILED,BANK_DECLINE,2026-07-30 03:03:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103257,CUST3359,22042.37,CARD,FAILED,LIMIT_EXCEEDED,2026-08-08 21:39:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103269,CUST6962,32828.52,CARD,FAILED,LIMIT_EXCEEDED,2026-08-15 02:39:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103320,CUST8893,8664.6,WALLET,FAILED,TIMEOUT,2026-08-26 20:50:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN102937,CUST9487,15661.35,UPI,FAILED,BANK_DECLINE,2026-08-19 17:02:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102998,CUST2938,25450.39,UPI,FAILED,LIMIT_EXCEEDED,2026-08-20 11:38:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102845,CUST4259,17381.41,WALLET,FAILED,BANK_DECLINE,2026-08-14 17:32:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102851,CUST3005,24319.49,NETBANKING,FAILED,BANK_DECLINE,2026-08-15 14:28:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102853,CUST7042,27636.41,WALLET,FAILED,BANK_DECLINE,2026-08-23 12:50:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102872,CUST9640,20882.02,NETBANKING,FAILED,BANK_DECLINE,2026-08-05 01:24:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102735,CUST3615,17819.92,CARD,FAILED,BANK_DECLINE,2026-08-20 00:12:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103324,CUST5248,34415.01,CARD,FAILED,BANK_DECLINE,2026-08-18 04:02:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104518,CUST6782,28725.46,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-26 05:05:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104555,CUST4599,43004.05,CARD,FAILED,LIMIT_EXCEEDED,2026-08-21 03:10:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100730,CUST5711,34620.09,CARD,FAILED,BANK_DECLINE,2026-08-01 02:14:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103160,CUST6663,30711.91,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-07-30 05:28:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103206,CUST8032,37816.71,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-16 08:24:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103008,CUST9940,48094.75,CARD,FAILED,BANK_DECLINE,2026-07-30 22:18:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100982,CUST1727,43166.38,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-14 00:10:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101244,CUST6597,21709.9,WALLET,FAILED,BANK_DECLINE,2026-08-15 15:14:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102221,CUST8255,47387.62,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-27 11:41:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100984,CUST5538,13947.82,WALLET,FAILED,BANK_DECLINE,2026-08-27 01:48:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101022,CUST6065,29288.85,CARD,FAILED,BANK_DECLINE,2026-08-12 16:27:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101034,CUST3061,13639.29,UPI,FAILED,TIMEOUT,2026-08-21 22:21:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103076,CUST8708,29368.06,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-21 20:31:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102897,CUST3858,38535.66,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-11 05:12:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100062,CUST3063,22661.14,CARD,FAILED,BANK_DECLINE,2026-07-30 19:38:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100073,CUST8434,21171.5,CARD,FAILED,BANK_DECLINE,2026-08-13 08:32:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100175,CUST7656,16063.73,NETBANKING,FAILED,TIMEOUT,2026-08-15 12:45:48.314360,3,60,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100190,CUST3946,10142.15,CARD,FAILED,NETWORK_ERROR,2026-08-15 04:26:48.314360,2,60,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100211,CUST3597,40923.38,NETBANKING,FAILED,BANK_DECLINE,2026-08-04 15:48:48.314360,3,60,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104481,CUST1733,10120.27,UPI,FAILED,BANK_DECLINE,2026-08-25 04:21:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100315,CUST1034,38548.18,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-06 01:48:48.314360,1,60,MEDIUM,This is a high-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104959,CUST6766,45501.2,CARD,FAILED,LIMIT_EXCEEDED,2026-08-26 08:16:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100215,CUST9950,13157.62,UPI,FAILED,BANK_DECLINE,2026-08-13 04:21:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100228,CUST3787,24370.01,CARD,FAILED,LIMIT_EXCEEDED,2026-08-12 09:48:48.314360,2,60,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104842,CUST5711,12374.78,UPI,FAILED,BANK_DECLINE,2026-08-19 01:07:48.314360,1,60,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100230,CUST7587,19878.39,WALLET,FAILED,BANK_DECLINE,2026-08-04 16:24:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100138,CUST4908,35349.26,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-06 11:00:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104342,CUST7850,7677.27,UPI,FAILED,TIMEOUT,2026-08-27 15:15:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104928,CUST1804,48374.42,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-08 00:43:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100852,CUST8826,18488.66,UPI,FAILED,NETWORK_ERROR,2026-08-25 15:03:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102901,CUST6608,17002.79,NETBANKING,FAILED,NETWORK_ERROR,2026-08-13 20:12:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103089,CUST2968,47579.91,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-08 15:33:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103086,CUST2331,5365.68,WALLET,FAILED,BANK_DECLINE,2026-08-16 02:23:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103084,CUST4462,27721.35,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-09 00:40:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103072,CUST5624,17201.01,NETBANKING,FAILED,NETWORK_ERROR,2026-08-05 02:26:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104893,CUST2809,49205.47,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-14 04:08:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104903,CUST7507,28009.0,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-05 23:48:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100185,CUST6505,1732.84,UPI,FAILED,TIMEOUT,2026-08-27 17:11:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
TXN103286,CUST2746,5019.69,UPI,FAILED,TIMEOUT,2026-08-13 18:49:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103304,CUST8512,23445.34,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-04 23:39:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104586,CUST9912,10481.51,CARD,FAILED,NETWORK_ERROR,2026-08-14 16:49:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102917,CUST8497,49073.53,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-20 22:03:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102804,CUST4001,475.65,WALLET,FAILED,TIMEOUT,2026-08-25 15:52:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
TXN102949,CUST8451,43514.86,CARD,FAILED,INSUFFICIENT_FUNDS,2026-07-30 00:53:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102820,CUST3169,49768.08,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-17 22:47:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103330,CUST4106,8523.16,NETBANKING,FAILED,NETWORK_ERROR,2026-08-09 20:01:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100915,CUST9739,10294.64,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-11 10:32:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104593,CUST8420,28859.64,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-24 23:52:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101299,CUST3088,47074.0,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-18 10:03:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103177,CUST8472,43872.61,UPI,FAILED,LIMIT_EXCEEDED,2026-07-30 18:10:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102215,CUST5420,6233.33,UPI,FAILED,TIMEOUT,2026-08-14 04:40:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN102187,CUST9240,16708.61,UPI,FAILED,BANK_DECLINE,2026-08-19 00:55:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101491,CUST7064,25534.47,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-11 14:09:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100995,CUST8987,38773.08,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-07-31 03:31:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101084,CUST2426,14714.69,UPI,FAILED,LIMIT_EXCEEDED,2026-08-08 10:57:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101076,CUST7429,22376.07,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-08 02:08:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101045,CUST5823,15288.88,CARD,FAILED,NETWORK_ERROR,2026-08-27 18:47:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103336,CUST8551,5976.82,CARD,FAILED,TIMEOUT,2026-08-08 20:37:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103420,CUST6841,9437.47,CARD,FAILED,TIMEOUT,2026-07-30 14:25:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103462,CUST8649,29748.89,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-08 14:59:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100797,CUST7984,27729.05,UPI,FAILED,LIMIT_EXCEEDED,2026-08-17 05:53:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101497,CUST7555,28748.6,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-12 23:46:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101178,CUST7144,11709.19,CARD,FAILED,NETWORK_ERROR,2026-08-09 08:28:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100956,CUST9569,16006.35,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-19 03:20:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101197,CUST3230,37411.89,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-13 15:53:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
